Feature,flaubert_base_cased,flaubert_base_uncased,flaubert_large_uncased,flaubert_small_cased,Mean Importance
Dim 752,0.02366703745,0.04136170857,0.007159807193,,0.02406285107
Dim 668,0.02779569892,0.02781732808,0.009649610679,,0.02175421256
Dim 664,0.0348257323,0.01835655862,0.004549499444,,0.01924393012
Dim 630,0.01805710048,0.03682671918,0.002736373749,,0.01920673114
Dim 256,0.008724508713,0.03091335959,0.01250092696,0.0214034112,0.01838555161
Dim 587,0.04509269559,0.007479551651,0.001826103077,,0.01813278344
Dim 996,,,0.01806637004,,0.01806637004
Dim 350,0.02104375232,0.005761890336,0.0145272525,0.03073785688,0.01801768801
Dim 994,,,0.01793103448,,0.01793103448
Dim 717,0.02387467557,0.0266192063,0.003021876159,,0.01783858601
Dim 214,0.004994438265,0.02887003938,0.004868372265,0.03253058954,0.01781585986
Dim 570,0.02210233593,0.02477128143,0.005583982202,,0.01748586652
Dim 644,0.01884315907,0.02835352923,0.00495736003,,0.01738468278
Dim 177,0.01794586578,0.02340654347,0.007710418984,0.01908972933,0.01703813939
Dim 27,0.01822580645,0.0347985459,0.01180756396,0.002797552836,0.01690736729
Dim 468,0.01298665184,0.02029082096,0.003631813126,0.02928253615,0.01654795552
Dim 585,0.01222284019,0.02880187822,0.007762328513,,0.01626234897
Dim 632,0.006449758991,0.03141017873,0.01076381164,,0.01620791646
Dim 7,0.02454022989,0.009403211148,0.004477196885,0.02622728958,0.01616198187
Dim 543,0.02503337041,0.01547258407,0.007749351131,,0.01608510187
Dim 563,0.02015387468,0.02360193881,0.004336299592,,0.01603070436
Dim 67,0.01387096774,0.02500454408,0.01809974045,0.006738969225,0.01592855537
Dim 649,0.02150166852,0.02381096637,0.002437893956,,0.01591684295
Dim 100,0.006462736374,0.02043017267,0.002779013719,0.03399147201,0.01591584869
Dim 175,0.03642195032,0.008891245077,0.001523915462,0.01659621802,0.01585833222
Dim 771,,,0.01567296997,,0.01567296997
Dim 382,0.03381535039,0.01970766434,0.004223210975,0.004404894327,0.01553778001
Dim 310,0.01888765295,0.0212344744,0.008754171301,0.01311642566,0.01549818108
Dim 36,0.0287541713,0.01405331718,0.002180200222,0.01686503522,0.01546318098
Dim 491,0.01810901001,0.02307331112,0.005880608083,0.01435854653,0.01535536894
Dim 198,0.01019095291,0.01830808846,0.002233963663,0.03009084168,0.01520596168
Dim 212,0.03759918428,0.01594062405,0.003476084538,0.003578049685,0.01514848564
Dim 731,0.008882091212,0.03396092093,0.002033741194,,0.01495891778
Dim 680,0.01873007045,0.0219842472,0.004124953652,,0.01494642377
Dim 725,0.01536707453,0.01665707361,0.0127289581,,0.01491770208
Dim 325,0.01362068966,0.02199787943,0.002037449017,0.02199110122,0.01491177983
Dim 96,0.01623470523,0.02418661012,0.003331479422,0.01513904338,0.01472295954
Dim 147,0.01437708565,0.02468948803,0.002810530219,0.01680385614,0.01467024001
Dim 21,0.02930292918,0.0183611027,0.001840934372,0.009128661476,0.01465840693
Dim 736,0.01809417872,0.01347318994,0.01234890619,,0.01463875828
Dim 161,0.01230070449,0.02303089973,0.002871709307,0.02004449388,0.01456195185
Dim 488,0.006294030404,0.01882156922,0.00621616611,0.02679644049,0.01453205156
Dim 376,0.007667779014,0.02233262648,0.004705228031,0.02333333333,0.01450974171
Dim 130,0.0114349277,0.0261541957,0.003121987393,0.01723025584,0.01448534166
Dim 600,0.01813496478,0.01923205089,0.006040044494,,0.01446902005
Dim 300,0.03228031146,0.008576189034,0.003759733037,0.01322580645,0.01446050999
Dim 744,0.02800704486,0.007181157225,0.007997775306,,0.0143953258
Dim 368,0.02596032629,0.01948197516,0.008967371153,0.003058954394,0.01436715675
Dim 261,0.01591027067,0.01509996971,0.00613088617,0.0202373007,0.01434460681
Dim 862,,,0.01434371524,,0.01434371524
Dim 907,,,0.0143381535,,0.0143381535
Dim 434,0.01126992955,0.01011057255,0.01042269188,0.02552465703,0.01433196275
Dim 428,0.02857619577,0.0108088458,0.008704115684,0.009106414535,0.01429889295
Dim 335,0.004899888765,0.01557103908,0.009378939562,0.02720059325,0.01426261516
Dim 250,0.010504264,0.01194637988,0.003222098628,0.0312773452,0.01423752193
Dim 133,0.01872821654,0.01871705544,0.001890989989,0.01759733037,0.01423339808
Dim 223,0.02734890619,0.0232990003,0.003400074156,0.002799406748,0.01421184685
Dim 531,0.03058954394,0.00823689791,0.003707823508,,0.01417808845
Dim 565,0.0222395254,0.01791729779,0.002326659251,,0.01416116081
Dim 269,0.01665368928,0.01044380491,0.002690025955,0.02677975528,0.01414181886
Dim 57,0.02247497219,0.02063768555,0.00517982944,0.007788283278,0.01402019261
Dim 390,0.006879866518,0.007876401091,0.008159065628,0.03298479792,0.01397503279
Dim 767,0.01103262885,0.02289306271,0.007995921394,,0.01397387098
Dim 253,0.02531887282,0.01356861557,0.003379681127,0.01356692621,0.01395852393
Dim 674,0.02480533927,0.0141911542,0.002812384131,,0.01393629253
Dim 210,0.01911383018,0.0162541654,0.004293659622,0.01608268446,0.01393608492
Dim 800,,,0.01391916945,,0.01391916945
Dim 209,0.02023173897,0.00870645259,0.008600296626,0.01801816834,0.01388916413
Dim 638,0.01393214683,0.02551953953,0.002163515017,,0.01387173379
Dim 374,0.004723767149,0.03504544078,0.007999629218,0.007658509455,0.01385683665
Dim 637,0.02652391546,0.006764616783,0.008120133482,,0.01380288858
Dim 195,0.008861698183,0.01367161466,0.003042269188,0.02962365591,0.01379980949
Dim 605,0.01419911012,0.02396243563,0.00308676307,,0.01374943627
Dim 220,0.01666666667,0.0114980309,0.001548016314,0.02524842418,0.01374028451
Dim 470,0.01633481646,0.01164950015,0.004343715239,0.02248980349,0.01370445883
Dim 167,0.01858361142,0.016113299,0.006535038932,0.01320541342,0.01360934069
Dim 356,0.01677048572,0.01908209633,0.003561364479,0.01484612532,0.01356501797
Dim 165,0.01998702262,0.007185701303,0.007565813867,0.01951983686,0.01356459366
Dim 702,0.02609566185,0.01021660103,0.004284390063,,0.01353221765
Dim 159,0.01316462736,0.03215540745,0.002161661105,0.006624026696,0.01352643065
Dim 599,0.01714868372,0.02120720994,0.002024471635,,0.01346012176
Dim 82,0.01116981832,0.0296152681,0.006344086022,0.006668520578,0.01344942325
Dim 596,0.00939747868,0.02928203575,0.001624026696,,0.01343451371
Dim 614,0.006242120875,0.03239775826,0.001620318873,,0.013420066
Dim 625,0.02889506859,0.009498636777,0.001803856136,,0.01339918717
Dim 296,0.0183759733,0.01285065132,0.003253615128,0.01905265109,0.01338322271
Dim 345,0.01867630701,0.0156876704,0.003650352243,0.01549128661,0.01337640407
Dim 265,0.01805153875,0.00656467737,0.002237671487,0.02641824249,0.01331803252
Dim 153,0.02036892844,0.01222053923,0.006166110493,0.01404708936,0.01320066688
Dim 538,0.02112717835,0.01448651924,0.003984056359,,0.01319925131
Dim 748,0.01898405636,0.01827325053,0.002000370782,,0.01308589256
Dim 292,0.005150166852,0.02559678885,0.006998516871,0.0145736003,0.01307976822
Dim 626,0.006566555432,0.03069978794,0.00194475343,,0.0130703656
Dim 735,0.00557100482,0.03196758558,0.001662958843,,0.01306718308
Dim 658,0.01822395254,0.01652226598,0.004390063033,,0.01304542718
Dim 91,0.02728958102,0.005819448652,0.004532814238,0.01447534297,0.01302929672
Dim 577,0.01505190953,0.02196607089,0.002055988135,,0.01302465618
Dim 171,0.01389692251,0.02334444108,0.004358546533,0.01049684835,0.01302418962
Dim 135,0.02679273267,0.02058164193,0.0020189099,0.002658509455,0.01301294849
Dim 162,0.007256210604,0.01086034535,0.00181868743,0.03206154987,0.01299919831
Dim 593,0.008616981832,0.01922144805,0.01108268446,,0.01297370478
Dim 394,0.02476826103,0.01823992729,0.003785687801,0.004949944383,0.01293595513
Dim 283,0.03719503152,0.007734019994,0.002291434928,0.004493882091,0.01292859213
Dim 774,,,0.01292732666,,0.01292732666
Dim 315,0.01628661476,0.01820811875,0.001629588432,0.01551909529,0.01291085431
Dim 157,0.02692065258,0.01044229022,0.003109010011,0.01113644791,0.01290210018
Dim 68,0.01477196885,0.02411844895,0.005209492028,0.007458286986,0.01288954921
Dim 228,0.01702261772,0.006966070888,0.009282536151,0.01827956989,0.01288769866
Dim 155,0.02203188728,0.0134610724,0.007296996663,0.008728216537,0.01287954322
Dim 156,0.005469039674,0.02716298091,0.0040693363,0.01457174638,0.01281827582
Dim 425,0.02182239525,0.0131369282,0.005053763441,0.01109936967,0.01277811414
Dim 58,0.01555431961,0.02131172372,0.005899147201,0.008288839451,0.0127635075
Dim 166,0.02070448647,0.02146167828,0.006757508343,0.001981831665,0.01272637619
Dim 71,0.03302002225,0.008604968191,0.005372636263,0.003856136448,0.01271344079
Dim 819,,,0.01270485725,,0.01270485725
Dim 746,0.02281979978,0.009191154196,0.006090100111,,0.01270035136
Dim 860,,,0.01265665554,,0.01265665554
Dim 192,0.01987949574,0.008370190851,0.004653318502,0.01764553207,0.01263713429
Dim 1022,,,0.0126177234,,0.0126177234
Dim 262,0.01489432703,0.005751287489,0.01489618094,0.01484427141,0.01259651672
Dim 461,0.02228958102,0.01102847622,0.008175750834,0.008832035595,0.01258146092
Dim 139,0.0079810901,0.02797788549,0.009951798294,0.004369670004,0.01257011097
Dim 698,0.01841861327,0.01465313541,0.004616240267,,0.01256266298
Dim 334,0.02071190211,0.00915783096,0.004792361884,0.01548387097,0.01253649148
Dim 188,0.0193214683,0.01038321721,0.003939562477,0.01648683723,0.0125327713
Dim 707,0.02161290323,0.006664647077,0.009276974416,,0.01251817491
Dim 187,0.01837041157,0.01271887307,0.00538005191,0.01355024101,0.01250489439
Dim 60,0.007604746014,0.02244168434,0.005867630701,0.01407304412,0.01249677629
Dim 421,0.006132740082,0.01612541654,0.002159807193,0.02555988135,0.01249446129
Dim 113,0.006661104931,0.02936079976,0.002449017427,0.01139414164,0.01246626594
Dim 535,0.01796440489,0.01674795517,0.002654801631,,0.01245572056
Dim 484,0.02282536151,0.01453953347,0.002141268076,0.01014645903,0.01241315552
Dim 19,0.01266221728,0.0152014541,0.006805710048,0.01479977753,0.01236728974
Dim 501,0.01845012977,0.00829142684,0.004475342974,0.01825176122,0.0123671652
Dim 754,0.01491286615,0.0155255983,0.006603633667,,0.01234736604
Dim 64,0.01039673712,0.01276885792,0.008084909158,0.01807934742,0.0123324629
Dim 755,0.01768817204,0.0153029385,0.004004449388,,0.01233185331
Dim 199,0.01590470894,0.0135019691,0.006004820171,0.01383388951,0.01231134693
Dim 1016,,,0.01229885057,,0.01229885057
Dim 682,0.02299221357,0.01056043623,0.003309232481,,0.01228729409
Dim 274,0.03564145347,0.006634353226,0.003924731183,0.002912495365,0.01227825831
Dim 671,0.0137856878,0.01155558922,0.01147756767,,0.01227294823
Dim 66,0.007521319985,0.02672977885,0.01001668521,0.004755283648,0.01225576692
Dim 47,0.02492769744,0.009186610118,0.007376714868,0.007497219132,0.01224706039
Dim 75,0.01991472006,0.008580733111,0.01028179459,0.01012235818,0.01222490148
Dim 221,0.01852243233,0.01456528325,0.00929180571,0.006442343344,0.01220546616
Dim 722,0.0104727475,0.01803392911,0.007955135336,,0.01215393732
Dim 475,0.0224768261,0.01003029385,0.007382276604,0.008711531331,0.01215023197
Dim 245,0.01706896552,0.006426840351,0.00191323693,0.02312569522,0.0121336845
Dim 423,0.0138802373,0.01371402605,0.001392287727,0.01933259177,0.01207978571
Dim 553,0.01642751205,0.01209784914,0.007688172043,,0.01207117774
Dim 28,0.01374860957,0.01536201151,0.002487949574,0.01659065628,0.01204730673
Dim 363,0.01514831294,0.01513329294,0.005331850204,0.01256025213,0.01204342705
Dim 126,0.0140063033,0.02392305362,0.002756766778,0.007369299221,0.01201385573
Dim 360,0.02780496848,0.007378067252,0.004462365591,0.008385242862,0.01200766105
Dim 149,0.01379495736,0.01168585277,0.004086021505,0.0183908046,0.01198940906
Dim 141,0.01230441231,0.007578006665,0.002239525399,0.02582313682,0.0119862703
Dim 62,0.009065628476,0.01304301727,0.00673340749,0.01908231368,0.01198109173
Dim 621,0.01712829069,0.008580733111,0.01019095291,,0.01196665891
Dim 460,0.02064330738,0.009504695547,0.001874304783,0.01580830552,0.01195765331
Dim 393,0.01735261402,0.02195092396,0.002106043752,0.006401557286,0.01195278475
Dim 160,0.006403411198,0.01173583762,0.006651835373,0.02289581016,0.01192172359
Dim 597,0.0195420838,0.01326567707,0.002955135336,,0.0119209654
Dim 432,0.010126066,0.01216903968,0.003366703745,0.02185761958,0.01187985725
Dim 307,0.01045420838,0.02864737958,0.005252131999,0.003025583982,0.01184482599
Dim 344,0.01008342603,0.01804301727,0.001657397108,0.01757879125,0.01184065791
Dim 309,0.01511123471,0.01906392002,0.002285873192,0.01086392288,0.0118312377
Dim 444,0.0178383389,0.01599363829,0.004677419355,0.008789395625,0.01182469804
Dim 48,0.02322395254,0.01240230233,0.007437893956,0.00418613274,0.01181257039
Dim 320,0.0105524657,0.01395486216,0.003207267334,0.01937337783,0.01177199326
Dim 191,0.00796996663,0.03146925174,0.004645902855,0.002999629218,0.01177118761
Dim 400,0.005522803115,0.01920478643,0.00312940304,0.01916573971,0.01175568307
Dim 972,,,0.01174638487,,0.01174638487
Dim 477,0.0269558769,0.007258406543,0.002317389692,0.01040415276,0.01173395647
Dim 490,0.01188172043,0.01161769161,0.008448275862,0.01492955135,0.01171930981
Dim 176,0.0173507601,0.0190290821,0.004304783092,0.006156840934,0.01171036656
Dim 378,0.006972562106,0.0178339897,0.007643678161,0.01431405265,0.01169107065
Dim 257,0.005984427141,0.01860193881,0.009199110122,0.01297552836,0.01169025111
Dim 573,0.004790507972,0.0227128143,0.00744160178,,0.01164830802
Dim 369,0.01717463849,0.01343532263,0.00213570634,0.0135799036,0.01158139276
Dim 724,0.0233592881,0.006282944562,0.005090841676,,0.01157769145
Dim 288,0.02971264368,0.0109921236,0.002115313311,0.003474230627,0.0115735778
Dim 136,0.006846496107,0.01438957892,0.009951798294,0.01507415647,0.01156550745
Dim 202,0.009132369299,0.01322175098,0.005443084909,0.01835558027,0.01153819637
Dim 243,0.01646829811,0.01939563769,0.002052280311,0.008225806452,0.01153550564
Dim 677,0.01085279941,0.01883520145,0.004905450501,,0.01153115045
Dim 552,0.01921394142,0.007874886398,0.007456433074,,0.01151508696
Dim 1005,,,0.01149981461,,0.01149981461
Dim 592,0.01174823878,0.01936534384,0.003379681127,,0.01149775458
Dim 396,0.009629217649,0.02401999394,0.004781238413,0.007525027809,0.01148886945
Dim 132,0.01520949203,0.0062753711,0.006053021876,0.01837968113,0.01147939153
Dim 438,0.01824619948,0.02251893366,0.002602892102,0.002545420838,0.01147836152
Dim 338,0.0115776789,0.02633141472,0.005626622173,0.002371153133,0.01147671723
Dim 94,0.02168335187,0.006678279309,0.004881349648,0.0125862069,0.01145729693
Dim 751,0.01436967,0.01608754923,0.003895068595,,0.01145076261
Dim 493,0.02141453467,0.006570736141,0.00635335558,0.0114516129,0.01144755982
Dim 116,0.01435113089,0.01316116328,0.002284019281,0.01594549499,0.01143545211
Dim 708,0.02092324805,0.005704332021,0.00766407119,,0.01143055042
Dim 749,0.0140693363,0.01051953953,0.009694104561,,0.01142766013
Dim 763,0.01207823508,0.01498182369,0.007204301075,,0.01142145328
Dim 204,0.01420467186,0.01344744017,0.009475342974,0.008526140156,0.01141339879
Dim 500,0.005038932147,0.01996213269,0.009221357063,0.01140711902,0.01140738523
Dim 332,0.01265665554,0.009650106028,0.002552836485,0.02060437523,0.01136599332
Dim 739,0.007432332221,0.02412753711,0.002406377456,,0.01132208226
Dim 170,0.01974416018,0.005934565283,0.001968854283,0.01762884687,0.01131910665
Dim 929,,,0.01125509826,,0.01125509826
Dim 377,0.006946607341,0.00848379279,0.00436596218,0.0251742677,0.0112426575
Dim 485,0.01357619577,0.022793093,0.001833518725,0.00676492399,0.01124193287
Dim 499,0.01176307008,0.01926688882,0.002130144605,0.01180571005,0.01124145339
Dim 403,0.00401742677,0.0230369585,0.004306637004,0.01352984798,0.01122271756
Dim 125,0.006840934372,0.02872917298,0.0029180571,0.006366332963,0.01121362435
Dim 355,0.01805339266,0.00847773402,0.00741008528,0.01085650723,0.0111994298
Dim 144,0.01667408231,0.01976067858,0.003040415276,0.005320726733,0.01119897573
Dim 186,0.006696329255,0.009538018782,0.005270671116,0.02324619948,0.01118780466
Dim 448,0.00847793845,0.0123674644,0.006852057842,0.01697070819,0.01116704222
Dim 342,0.02156284761,0.01331717661,0.007502780868,0.002157953281,0.01113518959
Dim 999,,,0.01113274008,,0.01113274008
Dim 121,0.008218390805,0.01012269009,0.007120875046,0.01901928068,0.01112030916
Dim 6,0.00517982944,0.02584671312,0.007586206897,0.005635891732,0.0110621603
Dim 793,,,0.01106043752,,0.01106043752
Dim 235,0.007677048572,0.02074371403,0.006062291435,0.009662588061,0.01103641052
Dim 358,0.01828698554,0.01226295062,0.002595476455,0.01090841676,0.01101345734
Dim 422,0.005341119763,0.0209512269,0.007178346311,0.01050055617,0.01099281229
Dim 97,0.02773637375,0.007399272948,0.004136077123,0.004634779385,0.0109766258
Dim 547,0.007302558398,0.02250681612,0.003116425658,,0.01097526672
Dim 285,0.01850389321,0.009485004544,0.006418242492,0.009462365591,0.01096737646
Dim 602,0.01783463107,0.01328082399,0.001755654431,,0.0109570365
Dim 40,0.00805524657,0.007237200848,0.007319243604,0.02099184279,0.01090088345
Dim 466,0.02878754171,0.007064525901,0.0019558769,0.005747126437,0.01088876774
Dim 620,0.01395810159,0.01459709179,0.004087875417,,0.01088102293
Dim 142,0.00822395254,0.007514389579,0.006709306637,0.02106414535,0.01087794853
Dim 696,0.009603262885,0.01624053317,0.006763070078,,0.01086895538
Dim 589,0.01641082684,0.01185852772,0.004315906563,,0.01086175371
Dim 701,0.01457730812,0.01486064829,0.003073785688,,0.01083724737
Dim 667,0.01567482388,0.01523932142,0.001507230256,,0.01080712518
Dim 12,0.007708565072,0.01369736444,0.0113255469,0.01048387097,0.01080383684
Dim 479,0.02502410085,0.007441684338,0.002467556544,0.008249907304,0.01079581226
Dim 56,0.007326659251,0.007947591639,0.01128290693,0.01656470152,0.01078046484
Dim 542,0.01287356322,0.01492426537,0.004519836856,,0.01077255515
Dim 85,0.01535038932,0.007968797334,0.003413051539,0.0163088617,0.01076027497
Dim 586,0.01305524657,0.009550136322,0.009597701149,,0.01073436135
Dim 148,0.007512050426,0.02199939412,0.004764553207,0.008622543567,0.01072463533
Dim 111,0.008303670745,0.0103044532,0.007651093808,0.01662217278,0.01072034763
Dim 710,0.009781238413,0.02044229022,0.0019243604,,0.01071596301
Dim 418,0.007912495365,0.01524083611,0.003681868743,0.01597330367,0.01070212597
Dim 756,0.01909529106,0.007461375341,0.005504263997,,0.0106869768
Dim 666,0.01259733037,0.01176916086,0.00768446422,,0.01068365182
Dim 761,0.01008342603,0.01396395032,0.007986651835,,0.01067800939
Dim 974,,,0.01066740823,,0.01066740823
Dim 560,0.007287727104,0.008582247804,0.0161197627,,0.01066324587
Dim 506,0.02054134223,0.01031202666,0.00745272525,0.004269558769,0.01064391323
Dim 519,0.007745643307,0.01787034232,0.006034482759,,0.01055015613
Dim 633,0.008147942158,0.01348985156,0.009977753059,,0.01053851559
Dim 508,0.01650352243,0.01339139655,0.003051538747,0.009187986652,0.01053361109
Dim 727,0.01899332592,0.006204180551,0.006392287727,,0.0105299314
Dim 551,0.01967371153,0.009731899424,0.002180200222,,0.01052860373
Dim 279,0.007220986281,0.006142078158,0.007595476455,0.02114757138,0.01052652807
Dim 127,0.008542825362,0.02440624053,0.006334816463,0.002486095662,0.0104424945
Dim 11,0.01681127178,0.00995758861,0.001868743048,0.01311086392,0.01043711684
Dim 495,0.006922506489,0.02698879128,0.002332220986,0.005457916203,0.01042535874
Dim 504,0.003982202447,0.02555437746,0.002237671487,0.009923989618,0.01042456025
Dim 241,0.02568965517,0.007185701303,0.005046347794,0.003772710419,0.01042360367
Dim 618,0.01014460512,0.01824750076,0.00287541713,,0.01042250767
Dim 88,0.01119391917,0.007269009391,0.006401557286,0.0167816092,0.01041152376
Dim 103,0.006336670374,0.009836413208,0.003578049685,0.0218131257,0.01039106474
Dim 89,0.005192806822,0.008480763405,0.009263997034,0.01860956618,0.01038678336
Dim 743,0.01467185762,0.008968494396,0.007480533927,,0.01037362865
Dim 576,0.01403967371,0.01305967889,0.004002595476,,0.01036731602
Dim 24,0.01065072303,0.01870948198,0.004399332592,0.007675194661,0.01035868306
Dim 79,0.01456062291,0.01016358679,0.003676307008,0.01297552836,0.01034401127
Dim 351,0.01484427141,0.01336261739,0.007456433074,0.005700778643,0.01034102513
Dim 629,0.006290322581,0.01780218116,0.006892843901,,0.01032844921
Dim 617,0.00631071561,0.0204453196,0.004225064887,,0.01032703337
Dim 59,0.01002410085,0.0156073917,0.007402669633,0.008238783834,0.0103182365
Dim 655,0.01108268446,0.01145561951,0.008324063775,,0.01028745592
Dim 50,0.02125695217,0.01230233263,0.002478680015,0.005068594735,0.01027663989
Dim 1023,,,0.01027252503,,0.01027252503
Dim 505,0.01308676307,0.01156619206,0.004393770857,0.01204301075,0.01027243419
Dim 660,0.007714126808,0.01339745532,0.009673711531,,0.01026176455
Dim 426,0.02617352614,0.006214783399,0.001803856136,0.006853911754,0.01026151936
Dim 734,0.005567296997,0.02105422599,0.004156470152,,0.01025933105
Dim 594,0.007671486837,0.01893820055,0.00408045977,,0.01023004905
Dim 272,0.0113718947,0.01337776431,0.001768631813,0.01427326659,0.01019788935
Dim 168,0.01821468298,0.007232656771,0.01109380793,0.004208379681,0.01018738184
Dim 714,0.008585465332,0.01419872766,0.007721542455,,0.01016857848
Dim 407,0.01860771227,0.01516813087,0.002007786429,0.00488320356,0.01016670828
Dim 45,0.005493140527,0.02803241442,0.002893956248,0.004243604004,0.0101657788
Dim 15,0.01534111976,0.005857315965,0.01231553578,0.00713570634,0.01016241946
Dim 249,0.01122728958,0.01112390185,0.004770114943,0.01351872451,0.01016000772
Dim 322,0.01407860586,0.01529839443,0.001892843901,0.009341861327,0.01015292638
Dim 526,0.01923433445,0.008915480158,0.00227289581,,0.01014090347
Dim 17,0.006423804227,0.02744471372,0.002804968484,0.003883945124,0.01013935789
Dim 293,0.008989618094,0.01478036958,0.004378939562,0.01239896181,0.01013697226
Dim 114,0.01146829811,0.01161163284,0.0019243604,0.01550241009,0.01012667536
Dim 372,0.009771968854,0.02280066646,0.004586577679,0.003344456804,0.01012591745
Dim 229,0.01352243233,0.00974098758,0.002560252132,0.01459399333,0.01010441634
Dim 38,0.01938079347,0.01027264465,0.00573971079,0.005012977382,0.01010153157
Dim 411,0.0217352614,0.009624356256,0.003029291806,0.005999258435,0.01009704197
Dim 179,0.02604004449,0.008600424114,0.003353726363,0.002345198369,0.01008484833
Dim 80,0.005554319614,0.007835504393,0.01296811272,0.01379124954,0.01003729657
Dim 507,0.01043937709,0.009218418661,0.005205784205,0.01527437894,0.01003448972
Dim 197,0.005558027438,0.00979551651,0.008667037449,0.01601965146,0.01001005822
Dim 255,0.0060252132,0.02603907907,0.001935483871,0.006034482759,0.01000856472
Dim 579,0.01590470894,0.01058467131,0.003448275862,,0.009979218703
Dim 254,0.0187374861,0.01425780067,0.002617723396,0.004258435298,0.009967861364
Dim 4,0.00623655914,0.008704937898,0.005991842788,0.01893214683,0.009966371664
Dim 303,0.01183166481,0.0228536807,0.00213570634,0.003036707453,0.009964439827
Dim 415,0.009347423063,0.007832475008,0.009731182796,0.01290878754,0.009954967102
Dim 672,0.01122543567,0.01189488034,0.006737115313,,0.009952477107
Dim 603,0.01228587319,0.01448500454,0.003071931776,,0.009947603171
Dim 745,0.02133481646,0.006613147531,0.00177604746,,0.009908003818
Dim 287,0.0158361142,0.01120115117,0.001705598813,0.0108361142,0.009894744595
Dim 847,,,0.009885057471,,0.009885057471
Dim 316,0.005977011494,0.006976673735,0.001939191694,0.02459955506,0.009873107996
